"","prot","annot","sulf_id","blast","id"
"2319","F7HG2_28268","GH95",22.9,"dbCAN_id",31.4
"2320","F7HG2_35112","GH95",NA,"nr_id",47.6
"2321","F7HG2_35112","GH95",NA,"self_id",79.8
"2322","F7HG2_35112","GH95",NA,"dbCAN_id",31.5
"2323","F7HG2_39484","GH95",36.9,"nr_id",64
"2324","F7HG2_39484","GH95",36.9,"self_id",79
"2325","F7HG2_39484","GH95",36.9,"dbCAN_id",61.8
"2326","F7HG2_46450","GH95",NA,"nr_id",55.3
"2327","F7HG2_46450","GH95",NA,"self_id",99.9
"2328","F7HG2_46450","GH95",NA,"dbCAN_id",55.3
"2329","F7HG3_36200","GH95",NA,"nr_id",49.7
"2330","F7HG3_36200","GH95",NA,"self_id",100
"2331","F7HG3_36200","GH95",NA,"dbCAN_id",33.3
"2332","F8HG2_05071","GH95",33.5,"nr_id",44.6
"2333","F8HG2_05071","GH95",33.5,"self_id",35.1
"2334","F8HG2_05071","GH95",33.5,"dbCAN_id",39.5
"2335","R1_25_15805","GH95",NA,"nr_id",37.7
"2336","R1_25_15805","GH95",NA,"self_id",NA
"2337","R1_25_15805","GH95",NA,"dbCAN_id",31.7
"2338","R1_25_20532","GH95",29.1,"nr_id",60.2
"2339","R1_25_20532","GH95",29.1,"self_id",31
"2340","R1_25_20532","GH95",29.1,"dbCAN_id",60.2
"2341","R1_25_25198","GH95",38.5,"nr_id",47.5
"2342","R1_25_25198","GH95",38.5,"self_id",44.3
"2343","R1_25_25198","GH95",38.5,"dbCAN_id",41.7
"2344","R1_28_07917","GH95",51.5,"nr_id",57.1
"2345","R1_28_07917","GH95",51.5,"self_id",42.1
"2346","R1_28_07917","GH95",51.5,"dbCAN_id",55.5
"2347","R1_28_21494","GH95",22.9,"nr_id",48
"2348","R1_28_21494","GH95",22.9,"self_id",100
"2349","R1_28_21494","GH95",22.9,"dbCAN_id",31.4
"2350","R1_28_35790","GH95",NA,"nr_id",55.2
"2351","R1_28_35790","GH95",NA,"self_id",99.9
"2352","R1_28_35790","GH95",NA,"dbCAN_id",55.2
"2353","R1_28_52112","GH95",56.5,"nr_id",61.3
"2354","R1_28_52112","GH95",56.5,"self_id",71.3
"2355","R1_28_52112","GH95",56.5,"dbCAN_id",57.4
"2356","R1_28_60270","GH95",41.3,"nr_id",65.4
"2357","R1_28_60270","GH95",41.3,"self_id",99.1
"2358","R1_28_60270","GH95",41.3,"dbCAN_id",64.4
"2359","R1_29_04338","GH95",42.9,"nr_id",99
"2360","R1_29_04338","GH95",42.9,"self_id",45.9
"2361","R1_29_04338","GH95",42.9,"dbCAN_id",63.3
"2362","R1_6_17988","GH95",38.3,"nr_id",63.1
"2363","R1_6_17988","GH95",38.3,"self_id",79
"2364","R1_6_17988","GH95",38.3,"dbCAN_id",61.6
"2365","R2_24_03063","GH95",31,"nr_id",99.1
"2366","R2_24_03063","GH95",31,"self_id",32.8
"2367","R2_24_03063","GH95",31,"dbCAN_id",47.5
"2368","R2_24_03490","GH95",NA,"nr_id",98.9
"2369","R2_24_03490","GH95",NA,"self_id",23.4
"2370","R2_24_03490","GH95",NA,"dbCAN_id",47.3
"2371","R2_24_05067","GH95",32.7,"nr_id",99.6
"2372","R2_24_05067","GH95",32.7,"self_id",57.8
"2373","R2_24_05067","GH95",32.7,"dbCAN_id",65.7
"2374","R2_24_05069","GH95",NA,"nr_id",99.8
"2375","R2_24_05069","GH95",NA,"self_id",NA
"2376","R2_24_05069","GH95",NA,"dbCAN_id",22.8
"2377","R2_24_08442","GH95",30.9,"nr_id",55.9
"2378","R2_24_08442","GH95",30.9,"self_id",35.7
"2379","R2_24_08442","GH95",30.9,"dbCAN_id",55.3
"2380","R2_24_09866","GH95",27.9,"nr_id",80.5
"2381","R2_24_09866","GH95",27.9,"self_id",31.3
"2382","R2_24_09866","GH95",27.9,"dbCAN_id",80.5
"2383","R2_24_13807","GH95",23.4,"nr_id",87.6
"2384","R2_24_13807","GH95",23.4,"self_id",46.1
"2385","R2_24_13807","GH95",23.4,"dbCAN_id",87.2
"2386","R2_26_01382","GH95",40.7,"nr_id",52.6
"2387","R2_26_01382","GH95",40.7,"self_id",45.9
"2388","R2_26_01382","GH95",40.7,"dbCAN_id",52.1
"2389","R2_26_08599","GH95",23.1,"nr_id",65.4
"2390","R2_26_08599","GH95",23.1,"self_id",52.9
"2391","R2_26_08599","GH95",23.1,"dbCAN_id",65.4
"2392","R2_26_14373","GH95",NA,"nr_id",98.5
"2393","R2_26_14373","GH95",NA,"self_id",27.9
"2394","R2_26_14373","GH95",NA,"dbCAN_id",98.5
"2395","R2_26_14378","GH95",35.8,"nr_id",97.4
"2396","R2_26_14378","GH95",35.8,"self_id",42.7
"2397","R2_26_14378","GH95",35.8,"dbCAN_id",97.4
"2398","R2_26_18503","GH95",35.8,"nr_id",67.6
"2399","R2_26_18503","GH95",35.8,"self_id",37.6
"2400","R2_26_18503","GH95",35.8,"dbCAN_id",66.7
"2401","R2_26_20313","GH95",39.5,"nr_id",96.9
"2402","R2_26_20313","GH95",39.5,"self_id",42.7
"2403","R2_26_20313","GH95",39.5,"dbCAN_id",96.9
"2404","F5GI2_01340","PL38",36.9,"nr_id",100
"2405","F5GI2_01340","PL38",36.9,"self_id",100
"2406","F5GI2_01340","PL38",36.9,"dbCAN_id",100
"2407","F5GI3_01740","PL38",36.9,"nr_id",100
"2408","F5GI3_01740","PL38",36.9,"self_id",100
"2409","F5GI3_01740","PL38",36.9,"dbCAN_id",100
"2410","F5GI3_06617","PL38",37.7,"nr_id",42.3
"2411","F5GI3_06617","PL38",37.7,"self_id",99.8
"2412","F5GI3_06617","PL38",37.7,"dbCAN_id",41.8
"2413","F5GI3_06618","PL38",36.8,"nr_id",37.7
"2414","F5GI3_06618","PL38",36.8,"self_id",94.9
"2415","F5GI3_06618","PL38",36.8,"dbCAN_id",40.3
"2416","F5HG2_01161","PL38",36.9,"nr_id",100
"2417","F5HG2_01161","PL38",36.9,"self_id",100
"2418","F5HG2_01161","PL38",36.9,"dbCAN_id",100
"2419","F5HG2_08917","PL38",33.9,"nr_id",42.1
"2420","F5HG2_08917","PL38",33.9,"self_id",100
"2421","F5HG2_08917","PL38",33.9,"dbCAN_id",45.5
"2422","F5HG2_08918","PL38",36.5,"nr_id",44
"2423","F5HG2_08918","PL38",36.5,"self_id",100
"2424","F5HG2_08918","PL38",36.5,"dbCAN_id",46.1
"2425","F5HG2_14699","PL38",30.9,"nr_id",56.8
"2426","F5HG2_14699","PL38",30.9,"self_id",85.4
"2427","F5HG2_14699","PL38",30.9,"dbCAN_id",48.7
"2428","F5HG2_16075","PL38",36.2,"nr_id",44
"2429","F5HG2_16075","PL38",36.2,"self_id",100
"2430","F5HG2_16075","PL38",36.2,"dbCAN_id",42.5
"2431","F5HG3_12841","PL38",33.9,"nr_id",42.1
"2432","F5HG3_12841","PL38",33.9,"self_id",100
"2433","F5HG3_12841","PL38",33.9,"dbCAN_id",45.5
"2434","F5HG3_12842","PL38",36.5,"nr_id",44
"2435","F5HG3_12842","PL38",36.5,"self_id",100
"2436","F5HG3_12842","PL38",36.5,"dbCAN_id",46.1
"2437","F5HG3_16380","PL38",36.2,"nr_id",44
"2438","F5HG3_16380","PL38",36.2,"self_id",100
"2439","F5HG3_16380","PL38",36.2,"dbCAN_id",42.5
"2440","F6GI4_04901","PL38",32.6,"nr_id",32.8
"2441","F6GI4_04901","PL38",32.6,"self_id",36.1
"2442","F6GI4_04901","PL38",32.6,"dbCAN_id",34.5
"2443","F6GI4_12633","PL38",33.6,"nr_id",56.5
"2444","F6GI4_12633","PL38",33.6,"self_id",69.2
"2445","F6GI4_12633","PL38",33.6,"dbCAN_id",48.2
"2446","F6GI4_21632","PL38",35.5,"nr_id",50.8
"2447","F6GI4_21632","PL38",35.5,"self_id",66.1
"2448","F6GI4_21632","PL38",35.5,"dbCAN_id",33.5
"2449","F6GI4_21633","PL38",35.1,"nr_id",47.9
"2450","F6GI4_21633","PL38",35.1,"self_id",65.9
"2451","F6GI4_21633","PL38",35.1,"dbCAN_id",38.9
"2452","F6GI4_21634","PL38",33.6,"nr_id",43.8
"2453","F6GI4_21634","PL38",33.6,"self_id",57.3
"2454","F6GI4_21634","PL38",33.6,"dbCAN_id",35.1
"2455","F6GI4_23103","PL38",40,"nr_id",45.5
"2456","F6GI4_23103","PL38",40,"self_id",38.8
"2457","F6GI4_23103","PL38",40,"dbCAN_id",42.7
"2458","F6GI4_29682","PL38",39.2,"nr_id",45.2
"2459","F6GI4_29682","PL38",39.2,"self_id",73.2
"2460","F6GI4_29682","PL38",39.2,"dbCAN_id",44.3
"2461","F6GI4_30502","PL38",NA,"nr_id",44.3
"2462","F6GI4_30502","PL38",NA,"self_id",64.3
"2463","F6GI4_30502","PL38",NA,"dbCAN_id",33.5
"2464","F6HG2_29349","PL38",36.1,"nr_id",42.6
"2465","F6HG2_29349","PL38",36.1,"self_id",100
"2466","F6HG2_29349","PL38",36.1,"dbCAN_id",40.2
"2467","F6HG2_30739","PL38",32,"nr_id",57.9
"2468","F6HG2_30739","PL38",32,"self_id",99.8
"2469","F6HG2_30739","PL38",32,"dbCAN_id",49.6
"2470","F6HG3_11738","PL38",32,"nr_id",57.6
"2471","F6HG3_11738","PL38",32,"self_id",99.8
"2472","F6HG3_11738","PL38",32,"dbCAN_id",49.6
"2473","F6HG3_28588","PL38",36.1,"nr_id",42.6
"2474","F6HG3_28588","PL38",36.1,"self_id",100
"2475","F6HG3_28588","PL38",36.1,"dbCAN_id",40.2
"2476","F7GI3_02831","PL38",35.4,"nr_id",39
"2477","F7GI3_02831","PL38",35.4,"self_id",74.3
"2478","F7GI3_02831","PL38",35.4,"dbCAN_id",35.3
"2479","F7GI3_02832","PL38",35.3,"nr_id",39.5
"2480","F7GI3_02832","PL38",35.3,"self_id",82.8
"2481","F7GI3_02832","PL38",35.3,"dbCAN_id",37.7
"2482","F7GI3_02833","PL38",35.3,"nr_id",39.1
"2483","F7GI3_02833","PL38",35.3,"self_id",65.5
"2484","F7GI3_02833","PL38",35.3,"dbCAN_id",39.9
"2485","F7GI3_02834","PL38",37.4,"nr_id",35.1
"2486","F7GI3_02834","PL38",37.4,"self_id",67.9
"2487","F7GI3_02834","PL38",37.4,"dbCAN_id",36.6
"2488","F7GI3_02835","PL38",35.8,"nr_id",41.3
"2489","F7GI3_02835","PL38",35.8,"self_id",66.7
"2490","F7GI3_02835","PL38",35.8,"dbCAN_id",41.8
"2491","F7GI3_02836","PL38",36.3,"nr_id",39.7
"2492","F7GI3_02836","PL38",36.3,"self_id",67.9
"2493","F7GI3_02836","PL38",36.3,"dbCAN_id",41.3
"2494","F7GI3_02837","PL38",35.4,"nr_id",44.2
"2495","F7GI3_02837","PL38",35.4,"self_id",59.5
"2496","F7GI3_02837","PL38",35.4,"dbCAN_id",39.6
"2497","F7GI3_31082","PL38",41.2,"nr_id",77.1
"2498","F7GI3_31082","PL38",41.2,"self_id",100
"2499","F7GI3_31082","PL38",41.2,"dbCAN_id",69
"2500","F7HG2_39803","PL38",36.2,"nr_id",43.5
"2501","F7HG2_39803","PL38",36.2,"self_id",71.8
"2502","F7HG2_39803","PL38",36.2,"dbCAN_id",43.4
"2503","R1_25_15456","PL38",39.1,"nr_id",71.1
"2504","R1_25_15456","PL38",39.1,"self_id",98.2
"2505","R1_25_15456","PL38",39.1,"dbCAN_id",71.1
"2506","R1_6_28761","PL38",36.9,"nr_id",100
"2507","R1_6_28761","PL38",36.9,"self_id",100
"2508","R1_6_28761","PL38",36.9,"dbCAN_id",100
"2509","R1_6_46793","PL38",39.1,"nr_id",73.2
"2510","R1_6_46793","PL38",39.1,"self_id",98.2
"2511","R1_6_46793","PL38",39.1,"dbCAN_id",73.2
"2512","R2_24_02899","PL38",35.4,"nr_id",99.7
"2513","R2_24_02899","PL38",35.4,"self_id",36.6
"2514","R2_24_02899","PL38",35.4,"dbCAN_id",56.1
"2515","F5HG3_11897","PL40",NA,"nr_id",55.8
"2516","F5HG3_11897","PL40",NA,"self_id",72.6
"2517","F5HG3_11897","PL40",NA,"dbCAN_id",41.7
"2518","F5HG3_13180","PL40",NA,"nr_id",62.7
"2519","F5HG3_13180","PL40",NA,"self_id",77.2
"2520","F5HG3_13180","PL40",NA,"dbCAN_id",62
"2521","F5HG3_18263","PL40",NA,"nr_id",54.9
"2522","F5HG3_18263","PL40",NA,"self_id",80.3
"2523","F5HG3_18263","PL40",NA,"dbCAN_id",54.5
"2524","F6GI4_10075","PL40",NA,"nr_id",67
"2525","F6GI4_10075","PL40",NA,"self_id",68.8
"2526","F6GI4_10075","PL40",NA,"dbCAN_id",65.6
"2527","F6GI4_12410","PL40",NA,"nr_id",56.7
"2528","F6GI4_12410","PL40",NA,"self_id",76.2
"2529","F6GI4_12410","PL40",NA,"dbCAN_id",53.5
"2530","F6GI4_19140","PL40",NA,"nr_id",52.7
"2531","F6GI4_19140","PL40",NA,"self_id",64.2
"2532","F6GI4_19140","PL40",NA,"dbCAN_id",40.1
"2533","F7HG2_12138","PL40",NA,"nr_id",51.6
"2534","F7HG2_12138","PL40",NA,"self_id",NA
"2535","F7HG2_12138","PL40",NA,"dbCAN_id",NA
"2536","F7HG2_28669","PL40",NA,"nr_id",54.4
"2537","F7HG2_28669","PL40",NA,"self_id",96.1
"2538","F7HG2_28669","PL40",NA,"dbCAN_id",55
"2539","F7HG2_38809","PL40",NA,"nr_id",63.2
"2540","F7HG2_38809","PL40",NA,"self_id",72.9
"2541","F7HG2_38809","PL40",NA,"dbCAN_id",60.7
"2542","F7HG2_46949","PL40",NA,"nr_id",54.5
"2543","F7HG2_46949","PL40",NA,"self_id",70.2
"2544","F7HG2_46949","PL40",NA,"dbCAN_id",53.8
"2545","F7HG2_47526","PL40",NA,"nr_id",63.3
"2546","F7HG2_47526","PL40",NA,"self_id",98.8
"2547","F7HG2_47526","PL40",NA,"dbCAN_id",63.4
"2548","F7HG2_70413","PL40",NA,"nr_id",59.1
"2549","F7HG2_70413","PL40",NA,"self_id",42.9
"2550","F7HG2_70413","PL40",NA,"dbCAN_id",58.8
"2551","F7HG2_89618","PL40",NA,"nr_id",48.1
"2552","F7HG2_89618","PL40",NA,"self_id",94.1
"2553","F7HG2_89618","PL40",NA,"dbCAN_id",38.8
"2554","F8HG2_00552","PL40",NA,"nr_id",50.6
"2555","F8HG2_00552","PL40",NA,"self_id",99.9
"2556","F8HG2_00552","PL40",NA,"dbCAN_id",40.4
"2557","F8HG2_00559","PL40",NA,"nr_id",64.1
"2558","F8HG2_00559","PL40",NA,"self_id",99.8
"2559","F8HG2_00559","PL40",NA,"dbCAN_id",63.9
"2560","F8HG2_00562","PL40",NA,"nr_id",46.7
"2561","F8HG2_00562","PL40",NA,"self_id",99.4
"2562","F8HG2_00562","PL40",NA,"dbCAN_id",45
"2563","F8HG2_00729","PL40",NA,"nr_id",65.1
"2564","F8HG2_00729","PL40",NA,"self_id",98.8
"2565","F8HG2_00729","PL40",NA,"dbCAN_id",63.3
"2566","F8HG2_00740","PL40",NA,"nr_id",53.8
"2567","F8HG2_00740","PL40",NA,"self_id",100
"2568","F8HG2_00740","PL40",NA,"dbCAN_id",54.1
"2569","F8HG2_01299","PL40",NA,"nr_id",49.4
"2570","F8HG2_01299","PL40",NA,"self_id",100
"2571","F8HG2_01299","PL40",NA,"dbCAN_id",38.6
"2572","F8HG3_00292","PL40",NA,"nr_id",53.7
"2573","F8HG3_00292","PL40",NA,"self_id",79
"2574","F8HG3_00292","PL40",NA,"dbCAN_id",54.1
"2575","F8HG3_00296","PL40",NA,"nr_id",64
"2576","F8HG3_00296","PL40",NA,"self_id",99.8
"2577","F8HG3_00296","PL40",NA,"dbCAN_id",63.9
"2578","F8HG3_00303","PL40",NA,"nr_id",50.7
"2579","F8HG3_00303","PL40",NA,"self_id",99.9
"2580","F8HG3_00303","PL40",NA,"dbCAN_id",40.9
"2581","F8HG3_17552","PL40",NA,"nr_id",49.4
"2582","F8HG3_17552","PL40",NA,"self_id",100
"2583","F8HG3_17552","PL40",NA,"dbCAN_id",38.6
"2584","R1_28_10231","PL40",NA,"nr_id",68.1
"2585","R1_28_10231","PL40",NA,"self_id",78.6
"2586","R1_28_10231","PL40",NA,"dbCAN_id",64.6
"2587","R1_28_10235","PL40",NA,"nr_id",54.3
"2588","R1_28_10235","PL40",NA,"self_id",76.2
"2589","R1_28_10235","PL40",NA,"dbCAN_id",52.7
"2590","R1_28_10641","PL40",NA,"nr_id",51.7
"2591","R1_28_10641","PL40",NA,"self_id",52.8
"2592","R1_28_10641","PL40",NA,"dbCAN_id",39.1
"2593","R1_28_13031","PL40",NA,"nr_id",46.3
"2594","R1_28_13031","PL40",NA,"self_id",54.2
"2595","R1_28_13031","PL40",NA,"dbCAN_id",38.9
"2596","R1_28_13104","PL40",NA,"nr_id",55.1
"2597","R1_28_13104","PL40",NA,"self_id",80.3
"2598","R1_28_13104","PL40",NA,"dbCAN_id",52.5
"2599","R1_28_15205","PL40",NA,"nr_id",65.9
"2600","R1_28_15205","PL40",NA,"self_id",78.6
"2601","R1_28_15205","PL40",NA,"dbCAN_id",61.8
"2602","R1_28_16180","PL40",NA,"nr_id",52.9
"2603","R1_28_16180","PL40",NA,"self_id",72.4
"2604","R1_28_16180","PL40",NA,"dbCAN_id",42.1
"2605","R1_28_17742","PL40",NA,"nr_id",47.2
"2606","R1_28_17742","PL40",NA,"self_id",36.7
"2607","R1_28_17742","PL40",NA,"dbCAN_id",44.7
"2608","R1_28_29970","PL40",NA,"nr_id",54.1
"2609","R1_28_29970","PL40",NA,"self_id",68
"2610","R1_28_29970","PL40",NA,"dbCAN_id",54.2
"2611","R1_28_37942","PL40",NA,"nr_id",51.6
"2612","R1_28_37942","PL40",NA,"self_id",64.6
"2613","R1_28_37942","PL40",NA,"dbCAN_id",39
"2614","R1_28_69385","PL40",NA,"nr_id",59.2
"2615","R1_28_69385","PL40",NA,"self_id",72
"2616","R1_28_69385","PL40",NA,"dbCAN_id",57.3
"2617","R1_29_02477","PL40",NA,"nr_id",98.4
"2618","R1_29_02477","PL40",NA,"self_id",26.4
"2619","R1_29_02477","PL40",NA,"dbCAN_id",58
"2620","F5GI2_01337","PL6",NA,"nr_id",99.6
"2621","F5GI2_01337","PL6",NA,"self_id",100
"2622","F5GI2_01337","PL6",NA,"dbCAN_id",99.3
"2623","F5GI3_01743","PL6",NA,"nr_id",99.6
"2624","F5GI3_01743","PL6",NA,"self_id",100
"2625","F5GI3_01743","PL6",NA,"dbCAN_id",99.3
"2626","F5HG2_01164","PL6",NA,"nr_id",99.6
"2627","F5HG2_01164","PL6",NA,"self_id",100
"2628","F5HG2_01164","PL6",NA,"dbCAN_id",99.3
"2629","F5HG2_05043","PL6",NA,"nr_id",48.2
"2630","F5HG2_05043","PL6",NA,"self_id",100
"2631","F5HG2_05043","PL6",NA,"dbCAN_id",39
"2632","F5HG2_05770","PL6",NA,"nr_id",49.5
"2633","F5HG2_05770","PL6",NA,"self_id",100
"2634","F5HG2_05770","PL6",NA,"dbCAN_id",39.6
"2635","F5HG2_09700","PL6",NA,"nr_id",45
"2636","F5HG2_09700","PL6",NA,"self_id",100
"2637","F5HG2_09700","PL6",NA,"dbCAN_id",39.5
"2638","F5HG3_04604","PL6",NA,"nr_id",49.5
"2639","F5HG3_04604","PL6",NA,"self_id",100
"2640","F5HG3_04604","PL6",NA,"dbCAN_id",39.6
"2641","F5HG3_05208","PL6",NA,"nr_id",45
"2642","F5HG3_05208","PL6",NA,"self_id",100
"2643","F5HG3_05208","PL6",NA,"dbCAN_id",39.5
"2644","F5HG3_06244","PL6",NA,"nr_id",48.2
"2645","F5HG3_06244","PL6",NA,"self_id",100
"2646","F5HG3_06244","PL6",NA,"dbCAN_id",39
"2647","F5HG3_25700","PL6",NA,"nr_id",99
"2648","F5HG3_25700","PL6",NA,"self_id",56
"2649","F5HG3_25700","PL6",NA,"dbCAN_id",56.2
"2650","F6GI4_12631","PL6",33.8,"nr_id",51.7
"2651","F6GI4_12631","PL6",33.8,"self_id",44.5
"2652","F6GI4_12631","PL6",33.8,"dbCAN_id",39.9
"2653","F6GI4_12632","PL6",34.8,"nr_id",59.7
"2654","F6GI4_12632","PL6",34.8,"self_id",41
"2655","F6GI4_12632","PL6",34.8,"dbCAN_id",55.8
"2656","F6HG2_38205","PL6",32.6,"nr_id",45.5
"2657","F6HG2_38205","PL6",32.6,"self_id",100
"2658","F6HG2_38205","PL6",32.6,"dbCAN_id",45.4
"2659","F6HG3_28156","PL6",32.6,"nr_id",45.5
"2660","F6HG3_28156","PL6",32.6,"self_id",100
"2661","F6HG3_28156","PL6",32.6,"dbCAN_id",45.4
"2662","R1_25_17852","PL6",29.3,"nr_id",64.6
"2663","R1_25_17852","PL6",29.3,"self_id",98.1
"2664","R1_25_17852","PL6",29.3,"dbCAN_id",35
"2665","R1_25_22812","PL6",27.8,"nr_id",71.2
"2666","R1_25_22812","PL6",27.8,"self_id",98.8
"2667","R1_25_22812","PL6",27.8,"dbCAN_id",66.6
"2668","R1_25_24726","PL6",NA,"nr_id",43.8
"2669","R1_25_24726","PL6",NA,"self_id",97.8
"2670","R1_25_24726","PL6",NA,"dbCAN_id",43.8
"2671","R1_6_25184","PL6",29.1,"nr_id",64.6
"2672","R1_6_25184","PL6",29.1,"self_id",98.1
"2673","R1_6_25184","PL6",29.1,"dbCAN_id",34.7
"2674","R1_6_28764","PL6",NA,"nr_id",99.4
"2675","R1_6_28764","PL6",NA,"self_id",99.1
"2676","R1_6_28764","PL6",NA,"dbCAN_id",99.4
"2677","R1_6_36646","PL6",NA,"nr_id",43.2
"2678","R1_6_36646","PL6",NA,"self_id",97.8
"2679","R1_6_36646","PL6",NA,"dbCAN_id",44.4
"2680","F6GI4_04966","PL7",NA,"nr_id",46.6
"2681","F6GI4_04966","PL7",NA,"self_id",36.3
"2682","F6GI4_04966","PL7",NA,"dbCAN_id",46.6
"2683","F7GI3_21753","PL7",NA,"nr_id",54.1
"2684","F7GI3_21753","PL7",NA,"self_id",49.7
"2685","F7GI3_21753","PL7",NA,"dbCAN_id",54.1
"2686","R1_25_04348","PL7",NA,"nr_id",36.3
"2687","R1_25_04348","PL7",NA,"self_id",47.1
"2688","R1_25_04348","PL7",NA,"dbCAN_id",36.3
"2689","R1_25_05934","PL7",NA,"nr_id",92
"2690","R1_25_05934","PL7",NA,"self_id",99.7
"2691","R1_25_05934","PL7",NA,"dbCAN_id",77.9
"2692","R1_25_07501","PL7",NA,"nr_id",94.5
"2693","R1_25_07501","PL7",NA,"self_id",99.3
"2694","R1_25_07501","PL7",NA,"dbCAN_id",62.1
"2695","R1_25_23261","PL7",NA,"nr_id",87.4
"2696","R1_25_23261","PL7",NA,"self_id",97.6
"2697","R1_25_23261","PL7",NA,"dbCAN_id",77.6
"2698","R1_25_26327","PL7",NA,"nr_id",79.1
"2699","R1_25_26327","PL7",NA,"self_id",49.7
"2700","R1_25_26327","PL7",NA,"dbCAN_id",61.5
"2701","R1_6_07708","PL7",NA,"nr_id",36.1
"2702","R1_6_07708","PL7",NA,"self_id",47.3
"2703","R1_6_07708","PL7",NA,"dbCAN_id",36.1
"2704","R1_6_23468","PL7",NA,"nr_id",93.8
"2705","R1_6_23468","PL7",NA,"self_id",99.3
"2706","R1_6_23468","PL7",NA,"dbCAN_id",63.3
"2707","R1_6_28306","PL7",NA,"nr_id",91.6
"2708","R1_6_28306","PL7",NA,"self_id",99.7
"2709","R1_6_28306","PL7",NA,"dbCAN_id",79.3
"2710","F5HG3_15299","PL8",NA,"nr_id",97.7
"2711","F5HG3_15299","PL8",NA,"self_id",98.2
"2712","F5HG3_15299","PL8",NA,"dbCAN_id",45.8
"2713","F5HG3_15300","PL8",NA,"nr_id",98.6
"2714","F5HG3_15300","PL8",NA,"self_id",99
"2715","F5HG3_15300","PL8",NA,"dbCAN_id",59.7
"2716","F6GI4_02280","PL8",NA,"nr_id",97.8
"2717","F6GI4_02280","PL8",NA,"self_id",98.2
"2718","F6GI4_02280","PL8",NA,"dbCAN_id",46.3
"2719","F6GI4_02281","PL8",NA,"nr_id",99
"2720","F6GI4_02281","PL8",NA,"self_id",99
"2721","F6GI4_02281","PL8",NA,"dbCAN_id",59.5
"2722","F6GI4_21281","PL8",NA,"nr_id",51.1
"2723","F6GI4_21281","PL8",NA,"self_id",100
"2724","F6GI4_21281","PL8",NA,"dbCAN_id",27.2
"2725","F6GI4_23770","PL8",NA,"nr_id",48.6
"2726","F6GI4_23770","PL8",NA,"self_id",57.3
"2727","F6GI4_23770","PL8",NA,"dbCAN_id",27.8
"2728","F6GI4_38235","PL8",NA,"nr_id",39.7
"2729","F6GI4_38235","PL8",NA,"self_id",58.3
"2730","F6GI4_38235","PL8",NA,"dbCAN_id",37.5
"2731","F6HG2_04701","PL8",NA,"nr_id",51.1
"2732","F6HG2_04701","PL8",NA,"self_id",100
"2733","F6HG2_04701","PL8",NA,"dbCAN_id",27.2
"2734","F6HG3_29581","PL8",NA,"nr_id",45.7
"2735","F6HG3_29581","PL8",NA,"self_id",71.3
"2736","F6HG3_29581","PL8",NA,"dbCAN_id",44.2
"2737","F6HG3_48151","PL8",NA,"nr_id",51.1
"2738","F6HG3_48151","PL8",NA,"self_id",100
"2739","F6HG3_48151","PL8",NA,"dbCAN_id",27.2
"2740","F7HG2_04109","PL8",NA,"nr_id",38.6
"2741","F7HG2_04109","PL8",NA,"self_id",100
"2742","F7HG2_04109","PL8",NA,"dbCAN_id",36.9
"2743","F7HG2_14836","PL8",NA,"nr_id",39.6
"2744","F7HG2_14836","PL8",NA,"self_id",76.8
"2745","F7HG2_14836","PL8",NA,"dbCAN_id",37.7
"2746","F7HG2_21396","PL8",NA,"nr_id",36.6
"2747","F7HG2_21396","PL8",NA,"self_id",70
"2748","F7HG2_21396","PL8",NA,"dbCAN_id",35.9
"2749","F7HG2_35966","PL8",NA,"nr_id",38.7
"2750","F7HG2_35966","PL8",NA,"self_id",100
"2751","F7HG2_35966","PL8",NA,"dbCAN_id",38.6
"2752","F7HG3_10622","PL8",NA,"nr_id",38.6
"2753","F7HG3_10622","PL8",NA,"self_id",100
"2754","F7HG3_10622","PL8",NA,"dbCAN_id",36.9
"2755","F7HG3_13105","PL8",NA,"nr_id",38.7
"2756","F7HG3_13105","PL8",NA,"self_id",100
"2757","F7HG3_13105","PL8",NA,"dbCAN_id",38.6
"2758","R1_25_21178","PL8",NA,"nr_id",36.7
"2759","R1_25_21178","PL8",NA,"self_id",65.7
"2760","R1_25_21178","PL8",NA,"dbCAN_id",35.8
"2761","R1_28_54246","PL8",NA,"nr_id",38.6
"2762","R1_28_54246","PL8",NA,"self_id",100
"2763","R1_28_54246","PL8",NA,"dbCAN_id",36.9
"2764","R1_28_66268","PL8",NA,"nr_id",36.4
"2765","R1_28_66268","PL8",NA,"self_id",72.1
"2766","R1_28_66268","PL8",NA,"dbCAN_id",35.8
"2767","R1_29_03340","PL8",NA,"nr_id",100
"2768","R1_29_03340","PL8",NA,"self_id",30.8
"2769","R1_29_03340","PL8",NA,"dbCAN_id",99.9
"2770","R1_6_04202","PL8",NA,"nr_id",28.4
"2771","R1_6_04202","PL8",NA,"self_id",23.8
"2772","R1_6_04202","PL8",NA,"dbCAN_id",23.7
"2773","R1_6_37248","PL8",NA,"nr_id",37.6
"2774","R1_6_37248","PL8",NA,"self_id",72.1
"2775","R1_6_37248","PL8",NA,"dbCAN_id",37.3
"2776","R2_24_00724","PL8",NA,"nr_id",98.8
"2777","R2_24_00724","PL8",NA,"self_id",30.7
"2778","R2_24_00724","PL8",NA,"dbCAN_id",93.1
"2779","R2_24_03478","PL8",NA,"nr_id",99.5
